Fecha Venta,Año,Semana Venta,Desc Producto,Presentacion,Tipo Producto,Cant. Vendida,Precio de Venta,Venta Total
2022-09-23,2022,12,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-09-23,2022,12,Gatorade,500 ml,Bebidas,2,3000.0,6000
2022-09-23,2022,12,Corona NR 355cc,355 ml,Cerveza,5,4500.0,22000
2022-09-23,2022,12,Budweiser NR 269,250 ml,Cerveza,6,2200.0,13000
2022-09-23,2022,12,Cheetos Natural,40 g,Snack,1,1800.0,1800
2022-09-23,2022,12,Papas Rizada Natural,31 g,Snack,1,2000.0,2000
2022-09-23,2022,12,Galleta Oreo,,Galletas,1,800.0,800
2022-09-23,2022,12,Aguila Lig R 750cc X 16 - 3664,750 ml,Cerveza,1,4500.0,4500
2022-09-23,2022,12,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-09-23,2022,12,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-09-23,2022,12,Detodito Natural,50 g,Snack,1,2700.0,2700
2022-09-23,2022,12,COSTEÑA BACANA LATA 330CCX6 - 14709,330 ml,Cerveza,1,2000.0,2000
2022-09-24,2022,12,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2022-09-24,2022,12,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-09-24,2022,12,Cheetos Natural,40 g,Snack,1,1800.0,1800
2022-09-24,2022,12,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-24,2022,12,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-09-24,2022,12,Gomas Trululu Aros,,Dulces,10,200.0,2000
2022-09-24,2022,12,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-09-24,2022,12,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-09-24,2022,12,Poker Lta 330cc,330 ml,Cerveza,1,2500.0,2500
2022-09-24,2022,12,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-24,2022,12,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-24,2022,12,Poker RN Bot,330 ml,Cerveza,1,2200.0,2200
2022-09-24,2022,12,Galletas Festival Surtidas,,Galletas,2,700.0,1400
2022-09-24,2022,12,Budweiser NR 269,250 ml,Cerveza,1,2300.0,2300
2022-09-24,2022,12,Bon Bon Bum Surtido,,Dulces,4,400.0,1600
2022-09-24,2022,12,Budweiser Lta CO 269,269 ml,Cerveza,8,2200.0,16000
2022-09-24,2022,12,Doritos Mega Queso Familiar,185 g,Snack,1,7000.0,7000
2022-09-24,2022,12,Colombiana Cero PET,1 L,Gaseosa,1,2300.0,2300
2022-09-24,2022,12,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-09-24,2022,12,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-09-25,2022,12,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-09-25,2022,12,Detodito Mix,50 g,Snack,1,2700.0,2700
2022-09-25,2022,12,Pepsi PET,400 ml,Gaseosa,2,1800.0,3600
2022-09-25,2022,12,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2022-09-25,2022,12,Gatorade,500 ml,Bebidas,2,3000.0,6000
2022-09-25,2022,12,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-09-25,2022,12,Coca Cola Pet,1.5 L,Gaseosa,1,5000.0,5000
2022-09-25,2022,12,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-09-25,2022,12,Pony Malta PET,330 ml,Bebidas,2,1800.0,3600
2022-09-26,2022,13,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-09-26,2022,13,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-09-26,2022,13,Jugo Hit Naranja Piña,500 ml,Jugos,1,2500.0,2500
2022-09-26,2022,13,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-09-26,2022,13,Naranja PET,2 L,Gaseosa,1,4000.0,4000
2022-09-26,2022,13,Galleta Oreo,,Galletas,1,800.0,800
2022-09-26,2022,13,Gomas Trululu Aros,,Dulces,5,200.0,1000
2022-09-26,2022,13,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2022-09-26,2022,13,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-26,2022,13,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-09-26,2022,13,Coca Cola Pet,1.5 L,Gaseosa,1,5000.0,5000
2022-09-27,2022,13,Agua Cristal,600 ml,Agua,3,1200.0,3600
2022-09-27,2022,13,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-09-27,2022,13,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-09-27,2022,13,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-09-27,2022,13,Jugo Hit Lulo,500 ml,Jugos,1,2500.0,2500
2022-09-27,2022,13,Jugo Hit Mora,500 ml,Jugos,1,2500.0,2500
2022-09-27,2022,13,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-09-28,2022,13,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-09-28,2022,13,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-09-28,2022,13,Jugo Hit Naranja Piña,500 ml,Jugos,1,2500.0,2500
2022-09-28,2022,13,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2022-09-28,2022,13,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-09-28,2022,13,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-09-28,2022,13,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-28,2022,13,Agua Cristal,600 ml,Agua,5,1200.0,6000
2022-09-28,2022,13,Coca Cola Pet,1.5 L,Gaseosa,1,5000.0,5000
2022-09-28,2022,13,Canada Dry PET,400 ml,Gaseosa,2,1800.0,3600
2022-09-28,2022,13,Gomas Trululu Aros,,Dulces,3,200.0,600
2022-09-28,2022,13,Pepsi PET,3.125 L,Gaseosa,1,6000.0,6000
2022-09-28,2022,13,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-09-28,2022,13,Cerveza Andina Lata,473 ml,Cerveza,1,2600.0,2600
2022-09-28,2022,13,Uva PET,2 L,Gaseosa,1,4000.0,4000
2022-09-29,2022,13,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-09-29,2022,13,Detodito Natural,50 g,Snack,2,2700.0,5400
2022-09-29,2022,13,Uva PET,1 L,Gaseosa,1,2500.0,2500
2022-09-29,2022,13,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-09-29,2022,13,Gomas Trululu Aros,,Dulces,16,200.0,3200
2022-09-29,2022,13,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-09-29,2022,13,Coca Cola Pet,1.5 L,Gaseosa,3,5000.0,15000
2022-09-29,2022,13,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-09-29,2022,13,Yupi Salado,44 g,Snack,3,1600.0,4800
2022-09-29,2022,13,Papas Rizada Natural,31 g,Snack,2,2000.0,4000
2022-09-29,2022,13,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-09-29,2022,13,Tozineta,25 g,Snack,1,1600.0,1600
2022-09-29,2022,13,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-09-29,2022,13,Galleta Oreo,,Galletas,1,800.0,800
2022-09-29,2022,13,Galletas Festival Surtidas,,Galletas,3,700.0,2100
2022-09-29,2022,13,Uva PET,2 L,Gaseosa,1,4000.0,4000
2022-09-29,2022,13,Mr Tea Durazno,500 ml,Bebidas,1,2000.0,2000
2022-09-29,2022,13,Trident,,Dulces,1,3500.0,3500
2022-09-29,2022,13,Papas Rizada Limon,31 g,Snack,1,2000.0,2000
2022-09-29,2022,13,Natuchips Verde,38 g,Snack,1,2200.0,2200
2022-09-29,2022,13,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-09-29,2022,13,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-09-29,2022,13,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-09-29,2022,13,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2022-09-29,2022,13,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-09-30,2022,13,Gatorade,500 ml,Bebidas,3,3000.0,9000
2022-09-30,2022,13,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-09-30,2022,13,Gomas Trululu Aros,,Dulces,16,200.0,3200
2022-09-30,2022,13,H2OH! Pet Maracuya 600 ml,600 ml,Bebidas,2,2800.0,5600
2022-09-30,2022,13,Trident,,Dulces,1,3500.0,3500
2022-09-30,2022,13,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-30,2022,13,Papas Rizada Mayonesa,31 g,Snack,2,2000.0,4000
2022-09-30,2022,13,Agua Cristal,600 ml,Agua,5,1200.0,6000
2022-09-30,2022,13,Uva PET,1 L,Gaseosa,1,2500.0,2500
2022-09-30,2022,13,Naranja PET,1 L,Gaseosa,1,2500.0,2500
2022-09-30,2022,13,Agua Cristal Con Gas,600 ml,Agua,5,1500.0,7500
2022-09-30,2022,13,Budweiser NR 269,250 ml,Cerveza,7,2500.0,17500
2022-09-30,2022,13,Budweiser Lta CO 269,269 ml,Cerveza,19,2500.0,47500
2022-09-30,2022,13,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-09-30,2022,13,Jugo Hit Frutas Tropicales,500 ml,Jugos,2,2500.0,5000
2022-09-30,2022,13,Jugo Hit Lulo,500 ml,Jugos,2,2500.0,5000
2022-09-30,2022,13,Papas Rizada Natural,31 g,Snack,1,2000.0,2000
2022-09-30,2022,13,Papas Rizada Pollo,31 g,Snack,3,2000.0,6000
2022-09-30,2022,13,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-09-30,2022,13,Yupi Salado,44 g,Snack,3,1600.0,4800
2022-09-30,2022,13,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2022-09-30,2022,13,Detodito Natural,50 g,Snack,1,2700.0,2700
2022-09-30,2022,13,Detodito Mix,50 g,Snack,1,2700.0,2700
2022-09-30,2022,13,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-09-30,2022,13,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2022-09-30,2022,13,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-09-30,2022,13,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2022-09-30,2022,13,Tozineta,25 g,Snack,1,1600.0,1600
2022-09-30,2022,13,Margarita Pollo,35 g,Snack,1,2200.0,2200
2022-09-30,2022,13,Poker Pura Malta Lta 330cc,330 ml,Cerveza,4,2800.0,11200
2022-09-30,2022,13,Mani Pasas Bary,40 g,Snack,1,1000.0,1000
2022-09-30,2022,13,Cerveza Andina Lata,473 ml,Cerveza,1,3000.0,3000
2022-09-30,2022,13,COSTEÑA BACANA LATA 330CCX6 - 14709,330 ml,Cerveza,2,2000.0,4000
2022-09-30,2022,13,Natuchips Verde,38 g,Snack,1,2200.0,2200
2022-09-30,2022,13,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-09-30,2022,13,Cheetos Trissitos Picantes,40 g,Snack,1,1800.0,1800
2022-09-30,2022,13,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-09-30,2022,13,Poker RN Bot,330 ml,Cerveza,5,2200.0,11000
2022-09-30,2022,13,Jugo Hit Mora,500 ml,Jugos,1,2500.0,2500
2022-09-30,2022,13,Choclitos Picante,40 g,Snack,1,1800.0,1800
2022-09-30,2022,13,Choclitos Limon,40 g,Snack,1,1800.0,1800
2022-09-30,2022,13,Club Col Lta 330X6 N - 5252,330 ml,Cerveza,5,2800.0,14000
2022-09-30,2022,13,Club Col Lta 330X6 N - 5252,330 ml,Cerveza,2,2800.0,5600
2022-10-01,2022,13,Agua Cristal Con Gas,600 ml,Agua,5,1500.0,7500
2022-10-01,2022,13,Pony Malta PET,330 ml,Bebidas,6,1800.0,10800
2022-10-01,2022,13,Natuchips Verde,38 g,Snack,2,2200.0,4400
2022-10-01,2022,13,Galleta Cocosette,,Galletas,2,1600.0,3200
2022-10-01,2022,13,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2022-10-01,2022,13,Cerveza Andina Lata,473 ml,Cerveza,15,2600.0,39000
2022-10-01,2022,13,Gatorade,500 ml,Bebidas,3,3000.0,9000
2022-10-01,2022,13,Uva PET,1 L,Gaseosa,2,2500.0,5000
2022-10-01,2022,13,Uva PET,400 ml,Gaseosa,2,1800.0,3600
2022-10-01,2022,13,Agua Cristal,600 ml,Agua,3,1200.0,3600
2022-10-01,2022,13,Jugo Hit Naranja Piña,500 ml,Jugos,2,2500.0,5000
2022-10-01,2022,13,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-10-01,2022,13,Gomas Trululu Aros,,Dulces,15,200.0,3000
2022-10-01,2022,13,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-01,2022,13,Coca Cola Pet,1.5 L,Gaseosa,2,5000.0,10000
2022-10-01,2022,13,Doritos Mega Queso Familiar,185 g,Snack,1,7000.0,7000
2022-10-01,2022,13,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-10-01,2022,13,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2022-10-01,2022,13,Poker RN Bot,330 ml,Cerveza,2,2200.0,4400
2022-10-01,2022,13,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-01,2022,13,Trident,,Dulces,1,3500.0,3500
2022-10-01,2022,13,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-10-01,2022,13,Margarita Limon,35 g,Snack,1,2200.0,2200
2022-10-01,2022,13,Budweiser Lta CO 269,269 ml,Cerveza,5,2500.0,12500
2022-10-01,2022,13,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2022-10-01,2022,13,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-10-01,2022,13,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2022-10-02,2022,13,Mani Moto Natural,48 g,Snack,3,1600.0,4800
2022-10-02,2022,13,Galleta Oreo,,Galletas,3,900.0,2700
2022-10-02,2022,13,Gomas Trululu Aros,,Dulces,12,200.0,2400
2022-10-02,2022,13,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-10-02,2022,13,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-10-02,2022,13,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
2022-10-02,2022,13,Bon Bon Bum Surtido,,Dulces,4,400.0,1600
2022-10-02,2022,13,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-10-02,2022,13,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-02,2022,13,Mr Tea Limon,500 ml,Bebidas,1,2000.0,2000
2022-10-02,2022,13,Mr Tea Durazno,500 ml,Bebidas,1,2000.0,2000
2022-10-02,2022,13,Colombiana PET,2.5 L,Gaseosa,1,4500.0,4500
2022-10-02,2022,13,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-10-02,2022,13,Budweiser Lta CO 269,269 ml,Cerveza,1,2500.0,2500
2022-10-02,2022,13,Galleta Cocosette,,Galletas,1,1600.0,1600
2022-10-02,2022,13,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-10-02,2022,13,Galletas Festival Surtidas,,Galletas,1,700.0,700
2022-10-02,2022,13,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-02,2022,13,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-10-03,2022,14,Agua Cristal,600 ml,Agua,3,1200.0,3600
2022-10-03,2022,14,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-10-03,2022,14,Gomas Trululu Aros,,Dulces,7,200.0,1400
2022-10-03,2022,14,Uva PET,1 L,Gaseosa,1,2500.0,2500
2022-10-03,2022,14,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-10-03,2022,14,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-04,2022,14,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-10-04,2022,14,Mani Pasas Bary,40 g,Snack,1,1000.0,1000
2022-10-04,2022,14,Cheetos Natural,40 g,Snack,2,1800.0,3600
2022-10-04,2022,14,Galleta Oreo,,Galletas,1,900.0,900
2022-10-04,2022,14,Gomas Trululu Aros,,Dulces,5,200.0,1000
2022-10-04,2022,14,Pepsi PET,2.5 L,Gaseosa,1,4500.0,4500
2022-10-04,2022,14,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-10-04,2022,14,Agua Cristal,600 ml,Agua,3,1200.0,3600
2022-10-04,2022,14,Poker Lta 473cc,473 ml,Cerveza,3,3300.0,9900
2022-10-04,2022,14,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2022-10-04,2022,14,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-10-04,2022,14,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-10-04,2022,14,Galleta Cocosette,,Galletas,1,1600.0,1600
2022-10-04,2022,14,Halls,,Dulces,2,1200.0,2400
2022-10-04,2022,14,Pepsi PET Black,1 L,Gaseosa,2,2500.0,5000
2022-10-04,2022,14,Trident,,Dulces,1,3500.0,3500
2022-10-04,2022,14,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2022-10-04,2022,14,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-10-05,2022,14,Galletas Festival Surtidas,,Galletas,5,700.0,3500
2022-10-05,2022,14,Jugo Hit Mango,500 ml,Jugos,1,2500.0,2500
2022-10-05,2022,14,Papas Rizada Pollo,31 g,Snack,3,2000.0,6000
2022-10-05,2022,14,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-10-05,2022,14,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-10-05,2022,14,Gomas Trululu Aros,,Dulces,5,200.0,1000
2022-10-05,2022,14,Agua Cristal Con Gas,600 ml,Agua,4,1500.0,6000
2022-10-05,2022,14,Cerveza Andina Lata,473 ml,Cerveza,2,3000.0,6000
2022-10-05,2022,14,Agua Cristal Botellon,20 L,Agua,1,11000.0,11000
2022-10-05,2022,14,Poker RN Bot,330 ml,Cerveza,1,2200.0,2200
2022-10-05,2022,14,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-10-05,2022,14,Galletas Chokis,,Galletas,3,1200.0,3600
2022-10-05,2022,14,Galleta Cocosette,,Galletas,2,1600.0,3200
2022-10-05,2022,14,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2022-10-05,2022,14,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2500.0,2500
2022-10-05,2022,14,Manzana PET,2.5 L,Gaseosa,1,4500.0,4500
2022-10-05,2022,14,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2022-10-05,2022,14,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-10-05,2022,14,Cheetos Trissitos Picantes,40 g,Snack,1,1800.0,1800
2022-10-05,2022,14,Galleta Oreo,,Galletas,1,900.0,900
2022-10-05,2022,14,Tozineta,25 g,Snack,1,1600.0,1600
2022-10-06,2022,14,Bon Bon Bum Surtido,,Dulces,5,400.0,2000
2022-10-06,2022,14,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-10-06,2022,14,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
2022-10-06,2022,14,Galletas Festival Surtidas,,Galletas,2,700.0,1400
2022-10-06,2022,14,Galleta Oreo,,Galletas,1,900.0,900
2022-10-06,2022,14,Gatorade,500 ml,Bebidas,4,3000.0,12000
2022-10-06,2022,14,Galleta Cocosette,,Galletas,3,1600.0,4800
2022-10-06,2022,14,Jugo Hit Frutas Tropicales,500 ml,Jugos,1,2500.0,2500
2022-10-06,2022,14,Natuchips Verde,38 g,Snack,2,2200.0,4400
2022-10-06,2022,14,Uva PET,1 L,Gaseosa,1,2500.0,2500
2022-10-06,2022,14,Pepsi PET Black,1 L,Gaseosa,1,2500.0,2500
2022-10-06,2022,14,Poker RN Bot,330 ml,Cerveza,1,2200.0,2200
2022-10-06,2022,14,Gomas Trululu Aros,,Dulces,5,200.0,1000
2022-10-06,2022,14,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2200.0,2200
2022-10-06,2022,14,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2500.0,2500
2022-10-06,2022,14,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-06,2022,14,Agua Cristal,600 ml,Agua,1,1200.0,1200
2022-10-06,2022,14,Budweiser NR 269,250 ml,Cerveza,4,2500.0,10000
2022-10-06,2022,14,Cerveza Andina Lata,473 ml,Cerveza,4,3000.0,12000
2022-10-06,2022,14,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2022-10-06,2022,14,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-10-06,2022,14,Margarita Natural,35 g,Snack,1,2200.0,2200
2022-10-07,2022,14,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-10-07,2022,14,Papas Rizada Limon,31 g,Snack,2,2000.0,4000
2022-10-07,2022,14,Gatorade,500 ml,Bebidas,2,3000.0,6000
2022-10-07,2022,14,Papas Rizada Tomate,31 g,Snack,2,2000.0,4000
2022-10-07,2022,14,Agua Cristal,600 ml,Agua,4,1200.0,4800
2022-10-07,2022,14,Jugo Hit Lulo,500 ml,Jugos,1,2500.0,2500
2022-10-07,2022,14,Galletas Festival Surtidas,,Galletas,3,700.0,2100
2022-10-07,2022,14,Uva PET,2 L,Gaseosa,1,4500.0,4500
2022-10-07,2022,14,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2022-10-07,2022,14,Coca Cola,3 L,Gaseosa,2,7800.0,15600
2022-10-07,2022,14,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2022-10-07,2022,14,Galleta Cocosette,,Galletas,1,1600.0,1600
2022-10-07,2022,14,Budweiser NR 269,250 ml,Cerveza,5,2500.0,12500
2022-10-07,2022,14,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2022-10-07,2022,14,Papas Rizada Pollo,31 g,Snack,1,2000.0,2000
2022-10-07,2022,14,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-10-07,2022,14,Tozineta,25 g,Snack,1,1600.0,1600
2022-10-07,2022,14,Galleta Oreo,,Galletas,1,900.0,900
2022-10-07,2022,14,Pony Malta PET,330 ml,Bebidas,1,1800.0,1800
2022-10-07,2022,14,Margarita Pollo,35 g,Snack,1,2200.0,2200
2022-10-07,2022,14,Cheetos Natural,40 g,Snack,1,1800.0,1800
2022-10-07,2022,14,Natuchips Verde,38 g,Snack,1,2200.0,2200
2022-10-07,2022,14,Detodito BBQ,50 g,Snack,1,2700.0,2700
2022-10-08,2022,14,Poker RN Bot,330 ml,Cerveza,2,2200.0,4400
2022-10-08,2022,14,Colombiana PET,1.5 L,Gaseosa,1,4300.0,4300
2022-10-08,2022,14,Agua Cristal Con Gas,600 ml,Agua,1,1500.0,1500
2022-10-08,2022,14,Yupi Salado,44 g,Snack,1,1600.0,1600
2022-10-08,2022,14,Agua Cristal,600 ml,Agua,2,1200.0,2400
2022-10-08,2022,14,Gomas Trululu Aros,,Dulces,4,200.0,800
2022-10-08,2022,14,Halls,,Dulces,1,1200.0,1200
2022-10-09,2022,14,Natuchips Verde,38 g,Snack,1,2200.0,2200
2022-10-09,2022,14,Coca Cola,3 L,Gaseosa,3,7800.0,23400
2022-10-09,2022,14,Agua Cristal Con Gas,600 ml,Agua,3,1500.0,4500
2022-10-09,2022,14,Colombiana PET,3.125 L,Gaseosa,1,6500.0,6500
2022-10-09,2022,14,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-09,2022,14,Budweiser NR 269,250 ml,Cerveza,12,2500.0,30000
2022-10-09,2022,14,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-10-09,2022,14,Jugo Hit Naranja Piña,500 ml,Jugos,1,2500.0,2500
2022-10-09,2022,14,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2022-10-09,2022,14,Corona Tropical 355cc,355 ml,Cerveza,1,6500.0,6500
2022-10-09,2022,14,COSTEÑA BACANA LATA 330CCX6 - 14709,330 ml,Cerveza,1,2000.0,2000
2022-10-09,2022,14,Budweiser Lta CO 269,269 ml,Cerveza,2,2700.0,5400
2022-10-09,2022,14,Bon Bon Bum Surtido,,Dulces,15,400.0,6000
2022-10-10,2022,15,Gatorade,500 ml,Bebidas,1,3000.0,3000
2022-10-10,2022,15,Pony Malta PET,330 ml,Bebidas,1,2000.0,2000
2022-10-10,2022,15,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-10-10,2022,15,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-10-10,2022,15,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2022-10-10,2022,15,Galleta Cocosette,,Galletas,3,1600.0,4800
2022-10-10,2022,15,Gomas Trululu Aros,,Dulces,3,200.0,600
2022-10-10,2022,15,Bon Bon Bum Surtido,,Dulces,2,400.0,800
2022-10-10,2022,15,Natuchips Verde,38 g,Snack,2,2200.0,4400
2022-10-10,2022,15,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2500.0,2500
2022-10-10,2022,15,Uva PET,2 L,Gaseosa,1,4500.0,4500
2022-10-10,2022,15,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-10-10,2022,15,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-10,2022,15,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2022-10-10,2022,15,Pepsi PET,1.5 L,Gaseosa,1,4300.0,4300
2022-10-10,2022,15,Colombiana PET,3.125 L,Gaseosa,1,6500.0,6500
2022-10-10,2022,15,Tozineta,25 g,Snack,2,1600.0,3200
2022-10-11,2022,15,Gatorade,500 ml,Bebidas,3,3000.0,9000
2022-10-11,2022,15,Agua Cristal,600 ml,Agua,4,1200.0,4800
2022-10-11,2022,15,Galletas Chokis,,Galletas,2,1200.0,2400
2022-10-11,2022,15,Jugo Hit Mora,500 ml,Jugos,2,2500.0,5000
2022-10-11,2022,15,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2022-10-11,2022,15,Agua Cristal Con Gas,600 ml,Agua,2,1500.0,3000
2022-10-11,2022,15,Aguila Light RN Bot,330 ml,Cerveza,9,2400.0,21600
2022-10-11,2022,15,Pony Malta PET,330 ml,Bebidas,1,2000.0,2000
2022-10-11,2022,15,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2022-10-11,2022,15,Galletas Festival Surtidas,,Galletas,3,700.0,2100
2022-10-11,2022,15,Papas Rizada Natural,31 g,Snack,1,2000.0,2000
2022-10-11,2022,15,Paleta BBB Fresa,,Helados,3,1500.0,4500
2022-10-11,2022,15,Cono Mega Choco Mani,,Helados,1,2500.0,2500
2022-10-11,2022,15,Naranja PET,2 L,Gaseosa,1,4500.0,4500
2022-10-11,2022,15,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2022-10-11,2022,15,Galleta Cocosette,,Galletas,1,1600.0,1600
2022-10-11,2022,15,Jugo Hit Lulo,500 ml,Jugos,2,2500.0,5000
2022-10-11,2022,15,Cerveza Andina Lata,473 ml,Cerveza,1,3000.0,3000
2022-10-11,2022,15,Galleta Oreo,,Galletas,1,900.0,900
2022-10-11,2022,15,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
